equation,underlying,strike,expiry,entry_ist,exit_ist,lots,lot_size,notional_rupees,entry_ce,entry_pe,future,exit_ce,exit_pe,entry_gap_frac,gap_rupees,cs_spread_frac,statutory_cost_rupees,floor_cost_rupees,upper_cost_rupees,gross_rupees,net_floor_rupees,net_upper_rupees,result_R_floor,exit_reason,regime
parity,NIFTY,24000.0,2026-09-29,2026-06-29 12:47 IST,2026-06-29 12:47 IST,1,75,1797375.0,796.9,480.35,23965.0,796.9,480.35,0.01465,26323.59,0.0001,766.33,777.58,948.4,0.0,-777.58,-948.4,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 12:49 IST,2026-06-29 12:49 IST,1,75,1797750.0,791.35,480.6,23970.0,791.35,480.6,0.0142,25519.69,0.0107,767.13,778.38,21043.67,0.0,-778.38,-21043.67,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 12:49 IST,2026-06-29 12:49 IST,1,75,1797750.0,178.0,1323.35,23970.0,178.0,1323.35,0.01501,26984.06,0.00491,785.49,796.74,10170.96,0.0,-796.74,-10170.96,-0.797,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 12:51 IST,2026-06-29 12:51 IST,1,75,1797788.0,799.35,477.65,23970.5,799.35,477.65,0.01463,26304.05,0.00148,765.04,776.29,3573.4,0.0,-776.29,-3573.4,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 12:51 IST,2026-06-29 12:51 IST,1,75,1797788.0,176.5,1330.0,23970.5,176.5,1330.0,0.01465,26335.91,0.00165,787.0,798.25,3939.72,0.0,-798.25,-3939.72,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 12:54 IST,2026-06-29 12:54 IST,1,75,1797750.0,176.7,1324.0,23970.0,176.7,1324.0,0.01493,26837.8,0.0062,786.05,797.3,12621.89,0.0,-797.3,-12621.89,-0.797,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 12:57 IST,2026-06-29 12:57 IST,1,75,1798673.0,802.4,472.45,23982.3,802.4,472.45,0.01448,26052.12,0.00021,766.68,777.93,1165.3,0.0,-777.93,-1165.3,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 12:57 IST,2026-06-29 12:57 IST,1,75,1798673.0,178.55,1311.7,23982.3,178.55,1311.7,0.01501,26991.49,0.00364,786.47,797.72,7738.89,0.0,-797.72,-7738.89,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:00 IST,2026-06-29 13:00 IST,1,75,1798830.0,798.35,468.65,23984.4,798.35,468.65,0.01439,25878.46,0.00244,764.95,776.2,5391.57,0.0,-776.2,-5391.57,-0.776,gap widened (past the session band),bullish/normal
parity,BANKNIFTY,57000.0,2026-09-29,2026-06-29 13:04 IST,2026-06-29 13:04 IST,1,15,866706.0,2849.3,1010.6,57780.4,2849.3,1010.6,0.01854,16064.75,0.0,423.58,425.83,423.58,0.0,-425.83,-423.58,-0.426,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:05 IST,2026-06-29 13:05 IST,1,75,1798050.0,801.35,476.65,23974.0,801.35,476.65,0.01461,26270.81,0.0,765.22,776.47,765.22,0.0,-776.47,-765.22,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:11 IST,2026-06-29 13:11 IST,1,75,1799235.0,805.45,467.15,23989.8,805.45,467.15,0.01452,26125.01,0.00045,765.42,776.67,1620.04,0.0,-776.67,-1620.04,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:17 IST,2026-06-29 13:17 IST,1,75,1798343.0,802.9,475.0,23977.9,802.9,475.0,0.01458,26223.04,0.00164,765.9,777.15,3877.31,0.0,-777.15,-3877.31,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:18 IST,2026-06-29 13:18 IST,1,75,1797750.0,176.05,1322.0,23970.0,176.05,1322.0,0.01498,26939.05,0.00018,785.07,796.32,1125.33,0.0,-796.32,-1125.33,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:20 IST,2026-06-29 13:20 IST,1,75,1797750.0,795.0,478.4,23970.0,795.0,478.4,0.01444,25958.44,0.0,765.25,776.5,765.25,0.0,-776.5,-765.25,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:22 IST,2026-06-29 13:22 IST,1,75,1797825.0,796.5,479.6,23971.0,796.5,479.6,0.01441,25907.16,0.00084,765.41,776.66,2360.75,0.0,-776.66,-2360.75,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:25 IST,2026-06-29 13:25 IST,1,75,1797675.0,177.5,1320.0,23969.0,177.5,1320.0,0.01517,27271.58,0.00143,786.03,797.28,3509.78,0.0,-797.28,-3509.78,-0.797,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:27 IST,2026-06-29 13:27 IST,1,75,1798507.0,803.5,472.1,23980.1,803.5,472.1,0.01464,26323.28,2e-05,766.0,777.25,805.57,0.0,-777.25,-805.57,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:31 IST,2026-06-29 13:31 IST,1,75,1799198.0,801.0,471.5,23989.3,801.0,471.5,0.01417,25501.9,0.00353,766.92,778.17,7454.07,0.0,-778.17,-7454.07,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:44 IST,2026-06-29 13:44 IST,1,75,1797630.0,178.45,1320.0,23968.4,178.45,1320.0,0.01524,27387.07,0.0002,786.24,797.49,1170.14,0.0,-797.49,-1170.14,-0.797,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:45 IST,2026-06-29 13:45 IST,1,75,1797248.0,791.9,476.95,23963.3,791.9,476.95,0.01465,26328.96,0.00537,765.12,776.37,10922.28,0.0,-776.37,-10922.28,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:48 IST,2026-06-29 13:48 IST,1,75,1798350.0,179.45,1310.2,23978.0,179.45,1310.2,0.01529,27488.81,0.00434,785.24,796.49,9078.68,0.0,-796.49,-9078.68,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:51 IST,2026-06-29 13:51 IST,1,75,1797502.0,789.0,481.15,23966.7,789.0,481.15,0.01421,25545.72,0.0,764.77,776.02,764.77,0.0,-776.02,-764.77,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:51 IST,2026-06-29 13:51 IST,1,75,1797502.0,177.4,1328.25,23966.7,177.4,1328.25,0.01492,26815.09,0.00016,786.45,797.7,1092.67,0.0,-797.7,-1092.67,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:54 IST,2026-06-29 13:54 IST,1,75,1797570.0,796.0,477.65,23967.6,796.0,477.65,0.01461,26266.79,0.0,765.09,776.34,765.09,0.0,-776.34,-765.09,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 13:57 IST,2026-06-29 13:57 IST,1,75,1798050.0,798.05,473.9,23974.0,798.05,473.9,0.01459,26229.56,0.0,765.61,776.86,765.61,0.0,-776.86,-765.61,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 13:57 IST,2026-06-29 13:57 IST,1,75,1798050.0,179.55,1322.9,23974.0,179.55,1322.9,0.01493,26838.93,0.00039,785.79,797.04,1521.54,0.0,-797.04,-1521.54,-0.797,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:01 IST,2026-06-29 14:01 IST,1,75,1798590.0,798.75,471.2,23981.2,798.75,471.2,0.01443,25953.39,0.0003,765.71,776.96,1326.52,0.0,-776.96,-1326.52,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 14:01 IST,2026-06-29 14:01 IST,1,75,1798590.0,180.2,1310.0,23981.2,180.2,1310.0,0.01519,27324.01,0.00186,786.97,798.22,4338.59,0.0,-798.22,-4338.59,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:03 IST,2026-06-29 14:03 IST,1,75,1798770.0,800.9,470.1,23983.6,800.9,470.1,0.01447,26020.04,8e-05,765.3,776.55,915.95,0.0,-776.55,-915.95,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:06 IST,2026-06-29 14:06 IST,1,75,1798875.0,804.15,469.65,23985.0,804.15,469.65,0.01456,26194.22,0.00313,766.51,777.76,6700.76,0.0,-777.76,-6700.76,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:08 IST,2026-06-29 14:08 IST,1,75,1798500.0,804.9,467.8,23980.0,804.9,467.8,0.01488,26758.13,0.00615,766.39,777.64,12418.83,0.0,-777.64,-12418.83,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:10 IST,2026-06-29 14:10 IST,1,75,1797960.0,799.8,473.25,23972.8,799.8,473.25,0.01474,26498.04,0.00349,765.44,776.69,7374.08,0.0,-776.69,-7374.08,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:12 IST,2026-06-29 14:12 IST,1,75,1798673.0,799.25,471.5,23982.3,799.25,471.5,0.01439,25887.12,0.00236,766.29,777.54,5233.34,0.0,-777.54,-5233.34,-0.778,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:14 IST,2026-06-29 14:14 IST,1,75,1798688.0,804.4,468.35,23982.5,804.4,468.35,0.01473,26494.92,0.00644,765.79,777.04,12972.81,0.0,-777.04,-12972.81,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:16 IST,2026-06-29 14:16 IST,1,75,1797907.0,796.5,474.05,23972.1,796.5,474.05,0.0146,26242.28,0.00221,764.92,776.17,4945.34,0.0,-776.17,-4945.34,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:21 IST,2026-06-29 14:21 IST,1,75,1798980.0,804.45,465.0,23986.4,804.45,465.0,0.01471,26462.15,0.00165,765.49,776.74,3885.73,0.0,-776.74,-3885.73,-0.777,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 14:21 IST,2026-06-29 14:21 IST,1,75,1798980.0,180.55,1300.0,23986.4,180.55,1300.0,0.01541,27716.51,0.00345,784.38,795.63,7367.16,0.0,-795.63,-7367.16,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:24 IST,2026-06-29 14:24 IST,1,75,1797645.0,793.4,475.0,23968.6,793.4,475.0,0.01457,26196.76,0.0,765.0,776.25,765.0,0.0,-776.25,-765.0,-0.776,gap widened (past the session band),bullish/normal
parity,BANKNIFTY,57000.0,2026-09-29,2026-06-29 14:25 IST,2026-06-29 14:25 IST,1,15,868380.0,2887.0,969.55,57892.0,2887.0,969.55,0.01796,15599.18,0.00068,424.0,426.25,1054.38,0.0,-426.25,-1054.38,-0.426,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 14:31 IST,2026-06-29 14:31 IST,1,75,1797368.0,179.3,1325.0,23964.9,179.3,1325.0,0.01521,27334.06,0.00159,785.18,796.43,3826.33,0.0,-796.43,-3826.33,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:32 IST,2026-06-29 14:32 IST,1,75,1799025.0,798.0,468.7,23987.0,798.0,468.7,0.01426,25656.66,0.00117,764.61,775.86,2984.91,0.0,-775.86,-2984.91,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 14:37 IST,2026-06-29 14:37 IST,1,75,1798470.0,179.0,1303.8,23979.6,179.0,1303.8,0.01547,27817.03,0.00773,784.07,795.32,15547.67,0.0,-795.32,-15547.67,-0.795,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:41 IST,2026-06-29 14:41 IST,1,75,1798373.0,796.95,472.8,23978.3,796.95,472.8,0.01441,25912.25,2e-05,764.34,775.59,795.52,0.0,-775.59,-795.52,-0.776,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 14:58 IST,2026-06-29 14:58 IST,1,75,1796250.0,783.05,483.15,23950.0,783.05,483.15,0.01458,26181.56,0.00028,763.32,774.57,1286.57,0.0,-774.57,-1286.57,-0.775,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 14:59 IST,2026-06-29 14:59 IST,1,75,1796520.0,176.7,1322.25,23953.6,176.7,1322.25,0.01569,28179.09,0.0,786.75,798.0,786.75,0.0,-798.0,-786.75,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:00 IST,2026-06-29 15:00 IST,1,75,1800210.0,804.0,456.7,24002.8,804.0,456.7,0.01435,25840.85,0.00863,763.24,774.49,17082.11,0.0,-774.49,-17082.11,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:04 IST,2026-06-29 15:04 IST,1,75,1797375.0,792.85,468.9,23965.0,792.85,468.9,0.01495,26878.59,0.00121,763.24,774.49,3061.57,0.0,-774.49,-3061.57,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 15:06 IST,2026-06-29 15:06 IST,1,75,1797907.0,178.0,1315.15,23972.1,178.0,1315.15,0.01526,27444.14,0.0,783.81,795.06,783.81,0.0,-795.06,-783.81,-0.795,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:07 IST,2026-06-29 15:07 IST,1,75,1798500.0,794.0,467.55,23980.0,794.0,467.55,0.01443,25959.38,0.01097,762.71,773.96,21523.97,0.0,-773.96,-21523.97,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:09 IST,2026-06-29 15:09 IST,1,75,1798005.0,798.75,468.65,23973.4,798.75,468.65,0.01486,26720.05,0.00035,764.23,775.48,1430.29,0.0,-775.48,-1430.29,-0.775,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:11 IST,2026-06-29 15:11 IST,1,75,1796850.0,797.65,473.75,23958.0,797.65,473.75,0.01524,27391.31,0.0,762.95,774.2,762.95,0.0,-774.2,-762.95,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:13 IST,2026-06-29 15:13 IST,1,75,1797502.0,788.95,470.05,23966.7,788.95,470.05,0.01467,26374.47,0.0011,763.55,774.8,2852.9,0.0,-774.8,-2852.9,-0.775,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 15:14 IST,2026-06-29 15:14 IST,1,75,1796985.0,175.95,1322.0,23959.8,175.95,1322.0,0.01541,27684.06,0.0023,786.59,797.84,5178.98,0.0,-797.84,-5178.98,-0.798,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:18 IST,2026-06-29 15:18 IST,1,75,1797750.0,795.85,465.35,23970.0,795.85,465.35,0.01502,27000.94,0.0,763.49,774.74,763.49,0.0,-774.74,-763.49,-0.775,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 15:19 IST,2026-06-29 15:19 IST,1,75,1798125.0,176.7,1312.1,23975.0,176.7,1312.1,0.01522,27361.4,7e-05,784.95,796.2,913.19,0.0,-796.2,-913.19,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:22 IST,2026-06-29 15:22 IST,1,75,1797675.0,789.0,469.5,23969.0,789.0,469.5,0.0146,26249.72,0.00535,763.04,774.29,10897.27,0.0,-774.29,-10897.27,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 15:22 IST,2026-06-29 15:22 IST,1,75,1797675.0,177.1,1320.05,23969.0,177.1,1320.05,0.01515,27237.83,0.00028,783.86,795.11,1320.49,0.0,-795.11,-1320.49,-0.795,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:24 IST,2026-06-29 15:24 IST,1,75,1797848.0,792.0,464.0,23971.3,792.0,464.0,0.01486,26717.46,0.01005,762.51,773.76,19774.89,0.0,-773.76,-19774.89,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:27 IST,2026-06-29 15:27 IST,1,75,1798432.0,801.65,457.95,23979.1,801.65,457.95,0.01519,27319.56,0.0,762.87,774.12,762.87,0.0,-774.12,-762.87,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-29 15:27 IST,2026-06-29 15:27 IST,1,75,1798432.0,177.65,1296.0,23979.1,177.65,1296.0,0.01576,28337.67,0.00338,784.5,795.75,7235.21,0.0,-795.75,-7235.21,-0.796,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-29 15:29 IST,2026-06-29 15:29 IST,1,75,1797825.0,804.8,460.0,23971.0,804.8,460.0,0.01557,27999.66,0.00674,763.11,774.36,13525.45,0.0,-774.36,-13525.45,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:16 IST,2026-06-30 09:16 IST,1,75,1797150.0,785.65,465.95,23962.0,785.65,465.95,0.0149,26781.69,0.0,761.38,772.63,761.38,0.0,-772.63,-761.38,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:16 IST,2026-06-30 09:16 IST,1,75,1797150.0,176.7,1296.95,23962.0,176.7,1296.95,0.0164,29477.02,0.0,782.16,793.41,782.16,0.0,-793.41,-782.16,-0.793,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:18 IST,2026-06-30 09:18 IST,1,75,1796618.0,174.0,1308.1,23954.9,174.0,1308.1,0.01612,28962.18,0.00051,782.43,793.68,1760.12,0.0,-793.68,-1760.12,-0.794,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:20 IST,2026-06-30 09:20 IST,1,75,1796250.0,785.0,470.45,23950.0,785.0,470.45,0.01519,27280.97,0.00064,761.31,772.56,1968.1,0.0,-772.56,-1968.1,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:22 IST,2026-06-30 09:22 IST,1,75,1794750.0,770.0,483.55,23930.0,770.0,483.55,0.01485,26649.36,1e-05,760.86,772.11,771.2,0.0,-772.11,-771.2,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:24 IST,2026-06-30 09:24 IST,1,75,1794000.0,766.6,487.6,23920.0,766.6,487.6,0.01495,26828.55,0.00409,760.87,772.12,8477.11,0.0,-772.12,-8477.11,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:26 IST,2026-06-30 09:26 IST,1,75,1794000.0,767.85,489.1,23920.0,767.85,489.1,0.01494,26809.8,0.00299,761.94,773.19,6404.53,0.0,-773.19,-6404.53,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:29 IST,2026-06-30 09:29 IST,1,75,1793625.0,772.3,492.2,23915.0,772.3,492.2,0.01521,27280.02,2e-05,761.89,773.14,805.92,0.0,-773.14,-805.92,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:31 IST,2026-06-30 09:31 IST,1,75,1793025.0,769.2,496.3,23907.0,769.2,496.3,0.01524,27330.38,0.00042,762.41,773.66,1551.65,0.0,-773.66,-1551.65,-0.774,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:33 IST,2026-06-30 09:33 IST,1,75,1790955.0,758.35,503.75,23879.4,758.35,503.75,0.01563,27994.57,0.01093,761.37,772.62,21377.15,0.0,-772.62,-21377.15,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:37 IST,2026-06-30 09:37 IST,1,75,1792275.0,171.6,1363.35,23897.0,171.6,1363.35,0.01613,28911.15,0.0,788.74,799.99,788.74,0.0,-799.99,-788.74,-0.8,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:38 IST,2026-06-30 09:38 IST,1,75,1792470.0,760.55,501.4,23899.6,760.55,501.4,0.01498,26845.23,0.0,760.89,772.14,760.89,0.0,-772.14,-760.89,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:40 IST,2026-06-30 09:40 IST,1,75,1792500.0,760.05,498.45,23900.0,760.05,498.45,0.01506,26999.44,0.00324,760.44,771.69,6862.18,0.0,-771.69,-6862.18,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:42 IST,2026-06-30 09:42 IST,1,75,1791600.0,760.0,501.95,23888.0,760.0,501.95,0.01542,27618.72,0.0058,760.85,772.1,11692.03,0.0,-772.1,-11692.03,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:44 IST,2026-06-30 09:44 IST,1,75,1791052.0,752.15,504.45,23880.7,752.15,504.45,0.01529,27381.23,0.00951,761.61,772.86,18697.96,0.0,-772.86,-18697.96,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:46 IST,2026-06-30 09:46 IST,1,75,1790475.0,753.05,504.5,23873.0,753.05,504.5,0.01565,28013.14,0.004,761.35,772.6,8299.46,0.0,-772.6,-8299.46,-0.773,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:46 IST,2026-06-30 09:46 IST,1,75,1790475.0,171.7,1375.65,23873.0,171.7,1375.65,0.01663,29767.21,0.00048,789.18,800.43,1711.08,0.0,-800.43,-1711.08,-0.8,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:48 IST,2026-06-30 09:48 IST,1,75,1790107.0,749.2,504.95,23868.1,749.2,504.95,0.01567,28052.26,0.00603,760.41,771.66,12129.4,0.0,-771.66,-12129.4,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:48 IST,2026-06-30 09:48 IST,1,75,1790107.0,170.35,1376.6,23868.1,170.35,1376.6,0.01673,29956.34,0.00525,790.44,801.69,10793.56,0.0,-801.69,-10793.56,-0.802,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:50 IST,2026-06-30 09:50 IST,1,75,1790475.0,751.45,506.35,23873.0,751.45,506.35,0.0155,27754.39,0.00491,760.26,771.51,10013.92,0.0,-771.51,-10013.92,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,25500.0,2026-09-29,2026-06-30 09:50 IST,2026-06-30 09:50 IST,1,75,1790475.0,169.4,1376.6,23873.0,169.4,1376.6,0.01649,29523.46,0.00019,790.26,801.51,1151.34,0.0,-801.51,-1151.34,-0.802,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:52 IST,2026-06-30 09:52 IST,1,75,1791225.0,756.8,500.0,23883.0,756.8,500.0,0.01557,27893.94,3e-05,760.5,771.75,815.78,0.0,-771.75,-815.78,-0.772,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:54 IST,2026-06-30 09:54 IST,1,75,1791375.0,759.0,500.0,23885.0,759.0,500.0,0.01558,27911.35,0.00441,760.04,771.29,9069.25,0.0,-771.29,-9069.25,-0.771,gap widened (past the session band),bullish/normal
parity,NIFTY,24000.0,2026-09-29,2026-06-30 09:56 IST,2026-06-30 09:56 IST,1,75,1792500.0,771.9,490.5,23900.0,771.9,490.5,0.01589,28484.44,0.00255,761.44,772.69,5580.5,0.0,-772.69,-5580.5,-0.773,gap widened (past the session band),bullish/normal
